Minimax,Minimax_AlphaBeta,"[5, 5]","('Easy', 'Hard')",18,1.492,Player_1
Minimax,Monte_Carlo_TS,"[5, 5]","('Easy', 'Hard')",23,37.752,Player_2
Minimax,Monte_Carlo_TS,"[5, 5]","('Easy', 'Hard')",30,47.725,Player_1
Minimax_AlphaBeta,Minimax,"[5, 5]","('Easy', 'Hard')",17,3.688,Player_2
Minimax_AlphaBeta,Minimax,"[5, 5]","('Easy', 'Hard')",18,2.836,Player_1
Minimax_AlphaBeta,Minimax_AlphaBeta,"[5, 5]","('Easy', 'Hard')",17,1.357,Player_2
Minimax_AlphaBeta,Minimax_AlphaBeta,"[5, 5]","('Easy', 'Hard')",18,1.485,Player_1
Minimax_AlphaBeta,Monte_Carlo_TS,"[5, 5]","('Easy', 'Hard')",23,37.977,Player_2
Minimax_AlphaBeta,Monte_Carlo_TS,"[5, 5]","('Easy', 'Hard')",30,47.867,Player_1
Monte_Carlo_TS,Minimax,"[5, 5]","('Easy', 'Hard')",17,3.735,Player_2
Monte_Carlo_TS,Minimax,"[5, 5]","('Easy', 'Hard')",18,2.798,Player_1
Monte_Carlo_TS,Minimax_AlphaBeta,"[5, 5]","('Easy', 'Hard')",17,1.361,Player_2
Monte_Carlo_TS,Minimax_AlphaBeta,"[5, 5]","('Easy', 'Hard')",18,1.49,Player_1
Monte_Carlo_TS,Monte_Carlo_TS,"[5, 5]","('Easy', 'Hard')",23,38.119,Player_2
Monte_Carlo_TS,Monte_Carlo_TS,"[5, 5]","('Easy', 'Hard')",30,48.09,Player_1
Minimax,Minimax,"[5, 5]","('Medium', 'Easy')",16,1.016,Player_1
Minimax,Minimax,"[5, 5]","('Medium', 'Easy')",17,-287.24,Draw
Minimax,Minimax_AlphaBeta,"[5, 5]","('Medium', 'Easy')",16,1.026,Player_1
Minimax,Minimax_AlphaBeta,"[5, 5]","('Medium', 'Easy')",17,-1.237,Draw
Minimax,Monte_Carlo_TS,"[5, 5]","('Medium', 'Easy')",16,1.028,Player_1
Minimax,Monte_Carlo_TS,"[5, 5]","('Medium', 'Easy')",17,-1.244,Draw
